ANO,MES,DIA,HORA,CO,NO,NO2,PM2.5,PM10,NOx,O3,fechaH,fecha,festivo
2019,11,9,6,0.2,6,12,2.0,4.0,21,58.63,2019-11-09 05:00:00,2019-09-11 00:00:00,festivo
2019,11,9,7,0.2,6,15,3.0,5.0,25,54.33,2019-11-09 06:00:00,2019-09-11 00:00:00,festivo
2019,11,9,8,0.3,14,33,2.0,5.0,55,39.84,2019-11-09 07:00:00,2019-09-11 00:00:00,festivo
2019,11,9,9,0.2,12,31,4.0,7.0,49,40.14,2019-11-09 08:00:00,2019-09-11 00:00:00,festivo
2019,11,9,10,0.3,8,18,6.0,9.0,31,54.48,2019-11-09 09:00:00,2019-09-11 00:00:00,festivo
2019,11,9,11,0.2,9,15,2.0,6.0,30,61.55,2019-11-09 10:00:00,2019-09-11 00:00:00,festivo
2019,11,9,12,0.3,13,19,1.0,5.0,39,61.3,2019-11-09 11:00:00,2019-09-11 00:00:00,festivo
2019,11,9,13,0.3,14,22,4.0,8.0,44,58.54,2019-11-09 12:00:00,2019-09-11 00:00:00,festivo
2019,11,9,14,0.3,19,25,5.0,10.0,55,57.12,2019-11-09 13:00:00,2019-09-11 00:00:00,festivo
2019,11,9,15,0.3,17,28,7.0,12.0,54,54.36,2019-11-09 14:00:00,2019-09-11 00:00:00,festivo
2019,11,9,16,0.3,12,24,6.0,9.0,43,55.18,2019-11-09 15:00:00,2019-09-11 00:00:00,festivo
2019,11,9,17,0.3,14,31,8.0,11.0,52,41.96,2019-11-09 16:00:00,2019-09-11 00:00:00,festivo
2019,11,9,18,0.3,18,35,8.0,11.0,62,38.66,2019-11-09 17:00:00,2019-09-11 00:00:00,festivo
2019,11,9,19,0.4,20,38,6.0,9.0,69,36.47,2019-11-09 18:00:00,2019-09-11 00:00:00,festivo
2019,11,9,20,0.3,16,33,10.0,12.0,58,39.91,2019-11-09 19:00:00,2019-09-11 00:00:00,festivo
2019,11,9,21,0.3,18,31,6.0,8.0,58,40.31,2019-11-09 20:00:00,2019-09-11 00:00:00,festivo
2019,11,9,22,0.3,20,41,8.0,10.0,71,28.69,2019-11-09 21:00:00,2019-09-11 00:00:00,festivo
2019,11,9,23,0.3,18,31,6.0,8.0,59,35.39,2019-11-09 22:00:00,2019-09-11 00:00:00,festivo
2019,11,9,24,0.3,13,29,8.0,9.0,49,39.07,2019-11-09 23:00:00,2019-09-11 00:00:00,festivo
2019,11,10,1,0.3,7,18,5.0,7.0,29,54.86,2019-11-10 00:00:00,2019-10-11 00:00:00,laborable
2019,11,10,2,0.2,5,10,1.0,3.0,18,66.26,2019-11-10 01:00:00,2019-10-11 00:00:00,laborable
2019,11,10,3,0.2,5,8,1.0,3.0,16,69.36,2019-11-10 02:00:00,2019-10-11 00:00:00,laborable
2019,11,10,4,0.2,5,8,4.0,6.0,15,71.25,2019-11-10 03:00:00,2019-10-11 00:00:00,laborable
2019,11,10,5,0.2,4,5,1.0,2.0,11,75.84,2019-11-10 04:00:00,2019-10-11 00:00:00,laborable
2019,11,10,6,0.2,5,7,1.0,2.0,14,72.02,2019-11-10 05:00:00,2019-10-11 00:00:00,laborable
2019,11,10,7,0.2,4,7,1.0,2.0,13,70.47,2019-11-10 06:00:00,2019-10-11 00:00:00,laborable
2019,11,10,8,0.2,5,9,3.0,4.0,16,66.96,2019-11-10 07:00:00,2019-10-11 00:00:00,laborable
2019,11,10,9,0.2,5,10,2.0,3.0,18,64.46,2019-11-10 08:00:00,2019-10-11 00:00:00,laborable
2019,11,10,10,0.2,6,10,2.0,4.0,20,66.01,2019-11-10 09:00:00,2019-10-11 00:00:00,laborable
2019,11,10,11,0.2,7,10,2.0,4.0,21,66.62,2019-11-10 10:00:00,2019-10-11 00:00:00,laborable
2019,11,10,12,0.2,9,13,6.0,8.0,26,65.85,2019-11-10 11:00:00,2019-10-11 00:00:00,laborable
2019,11,10,13,0.2,9,13,6.0,8.0,27,66.28,2019-11-10 12:00:00,2019-10-11 00:00:00,laborable
2019,11,10,14,0.3,12,17,4.0,6.0,35,62.3,2019-11-10 13:00:00,2019-10-11 00:00:00,laborable
2019,11,10,15,0.2,11,19,4.0,6.0,36,58.82,2019-11-10 14:00:00,2019-10-11 00:00:00,laborable
2019,11,10,16,0.3,8,17,4.0,6.0,30,55.82,2019-11-10 15:00:00,2019-10-11 00:00:00,laborable
2019,11,10,17,0.2,8,19,3.0,4.0,32,51.31,2019-11-10 16:00:00,2019-10-11 00:00:00,laborable
2019,11,10,18,0.3,10,22,2.0,3.0,36,50.62,2019-11-10 17:00:00,2019-10-11 00:00:00,laborable
2019,11,10,19,0.3,14,34,2.0,4.0,56,41.82,2019-11-10 18:00:00,2019-10-11 00:00:00,laborable
2019,11,10,20,0.4,20,58,3.0,5.0,89,19.9,2019-11-10 19:00:00,2019-10-11 00:00:00,laborable
2019,11,10,21,0.5,35,69,5.0,7.0,123,10.57,2019-11-10 20:00:00,2019-10-11 00:00:00,laborable
2019,11,10,22,0.7,90,86,10.0,13.0,224,4.11,2019-11-10 21:00:00,2019-10-11 00:00:00,laborable
2019,11,10,23,0.6,73,82,12.0,16.0,194,4.04,2019-11-10 22:00:00,2019-10-11 00:00:00,laborable
2019,11,10,24,0.8,88,83,14.0,17.0,218,4.01,2019-11-10 23:00:00,2019-10-11 00:00:00,laborable
2019,11,11,1,0.6,77,80,16.0,19.0,199,3.84,2019-11-11 00:00:00,2019-11-11 00:00:00,laborable
2019,11,11,2,0.5,55,72,19.0,22.0,156,4.14,2019-11-11 01:00:00,2019-11-11 00:00:00,laborable
2019,11,11,3,0.3,6,21,7.0,9.0,30,49.19,2019-11-11 02:00:00,2019-11-11 00:00:00,laborable
2019,11,11,4,0.2,5,9,1.0,1.0,17,55.22,2019-11-11 03:00:00,2019-11-11 00:00:00,laborable
2019,11,11,5,0.2,6,15,1.0,1.0,24,50.48,2019-11-11 04:00:00,2019-11-11 00:00:00,laborable
2019,11,11,6,0.3,13,40,1.0,3.0,60,25.44,2019-11-11 05:00:00,2019-11-11 00:00:00,laborable
2019,11,11,7,0.4,52,69,8.0,10.0,149,5.29,2019-11-11 06:00:00,2019-11-11 00:00:00,laborable
2019,11,11,8,0.7,143,84,10.0,14.0,303,3.9,2019-11-11 07:00:00,2019-11-11 00:00:00,laborable
2019,11,11,9,0.9,202,97,17.0,23.0,406,4.47,2019-11-11 08:00:00,2019-11-11 00:00:00,laborable
2019,11,11,10,0.7,160,87,21.0,30.0,333,6.3,2019-11-11 09:00:00,2019-11-11 00:00:00,laborable
2019,11,11,11,0.3,36,54,10.0,16.0,110,17.93,2019-11-11 10:00:00,2019-11-11 00:00:00,laborable
2019,11,11,12,0.3,25,37,6.0,9.0,75,37.62,2019-11-11 11:00:00,2019-11-11 00:00:00,laborable
2019,11,11,13,0.3,20,35,5.0,10.0,66,38.53,2019-11-11 12:00:00,2019-11-11 00:00:00,laborable
2019,11,11,14,0.3,21,29,5.0,8.0,62,43.99,2019-11-11 13:00:00,2019-11-11 00:00:00,laborable
2019,11,11,15,0.4,30,32,4.0,7.0,77,41.74,2019-11-11 14:00:00,2019-11-11 00:00:00,laborable
2019,11,11,16,0.3,28,35,6.0,9.0,78,33.14,2019-11-11 15:00:00,2019-11-11 00:00:00,laborable
2019,11,11,17,0.3,27,41,9.0,13.0,82,26.73,2019-11-11 16:00:00,2019-11-11 00:00:00,laborable
2019,11,11,18,0.6,79,62,11.0,15.0,184,10.59,2019-11-11 17:00:00,2019-11-11 00:00:00,laborable
2019,11,11,19,0.9,166,99,16.0,21.0,354,4.9,2019-11-11 18:00:00,2019-11-11 00:00:00,laborable
2019,11,11,20,0.7,84,92,17.0,23.0,221,6.65,2019-11-11 19:00:00,2019-11-11 00:00:00,laborable
2019,11,11,21,0.7,88,96,12.0,16.0,232,4.49,2019-11-11 20:00:00,2019-11-11 00:00:00,laborable
2019,11,11,22,1.0,123,98,14.0,20.0,286,5.2,2019-11-11 21:00:00,2019-11-11 00:00:00,laborable
2019,11,11,23,1.1,154,105,14.0,20.0,341,4.03,2019-11-11 22:00:00,2019-11-11 00:00:00,laborable
2019,11,11,24,0.8,122,98,19.0,27.0,285,3.71,2019-11-11 23:00:00,2019-11-11 00:00:00,laborable
2019,11,12,1,0.5,39,69,12.0,18.0,128,13.32,2019-11-12 00:00:00,2019-12-11 00:00:00,laborable
2019,11,12,2,0.4,16,62,7.0,10.0,87,7.73,2019-11-12 01:00:00,2019-12-11 00:00:00,laborable
2019,11,12,3,0.4,21,56,11.0,15.0,88,5.67,2019-11-12 02:00:00,2019-12-11 00:00:00,laborable
2019,11,12,4,0.5,31,57,9.0,11.0,104,3.33,2019-11-12 03:00:00,2019-12-11 00:00:00,laborable
2019,11,12,5,0.4,33,62,10.0,13.0,113,3.04,2019-11-12 04:00:00,2019-12-11 00:00:00,laborable
2019,11,12,6,0.4,48,65,6.0,9.0,139,3.11,2019-11-12 05:00:00,2019-12-11 00:00:00,laborable
2019,11,12,7,0.7,133,81,12.0,17.0,285,3.48,2019-11-12 06:00:00,2019-12-11 00:00:00,laborable
2019,11,12,8,1.0,313,116,23.0,33.0,596,3.65,2019-11-12 07:00:00,2019-12-11 00:00:00,laborable
2019,11,12,9,0.9,190,84,27.0,38.0,374,3.76,2019-11-12 08:00:00,2019-12-11 00:00:00,laborable
2019,11,12,10,0.8,148,76,21.0,29.0,303,6.35,2019-11-12 09:00:00,2019-12-11 00:00:00,laborable
2019,11,12,11,0.4,36,51,14.0,23.0,107,31.34,2019-11-12 10:00:00,2019-12-11 00:00:00,laborable
2019,11,12,12,0.5,46,57,11.0,16.0,127,34.23,2019-11-12 11:00:00,2019-12-11 00:00:00,laborable
2019,11,12,13,0.3,16,27,10.0,14.0,52,62.1,2019-11-12 12:00:00,2019-12-11 00:00:00,laborable
2019,11,12,14,0.3,17,27,8.0,13.0,53,61.9,2019-11-12 13:00:00,2019-12-11 00:00:00,laborable
2019,11,12,15,0.3,13,23,10.0,14.0,42,68.94,2019-11-12 14:00:00,2019-12-11 00:00:00,laborable
2019,11,12,16,0.2,12,26,7.0,11.0,45,62.87,2019-11-12 15:00:00,2019-12-11 00:00:00,laborable
2019,11,12,17,0.2,14,29,7.0,12.0,50,60.52,2019-11-12 16:00:00,2019-12-11 00:00:00,laborable
2019,11,12,18,0.3,12,41,5.0,9.0,60,48.91,2019-11-12 17:00:00,2019-12-11 00:00:00,laborable
2019,11,12,19,0.5,49,69,11.0,15.0,145,26.33,2019-11-12 18:00:00,2019-12-11 00:00:00,laborable
2019,11,12,20,0.4,24,51,11.0,16.0,88,32.8,2019-11-12 19:00:00,2019-12-11 00:00:00,laborable
2019,11,12,21,0.3,16,45,6.0,10.0,69,38.25,2019-11-12 20:00:00,2019-12-11 00:00:00,laborable
2019,11,12,22,0.3,14,36,7.0,10.0,57,45.09,2019-11-12 21:00:00,2019-12-11 00:00:00,laborable
2019,11,12,23,0.3,12,33,9.0,12.0,52,44.24,2019-11-12 22:00:00,2019-12-11 00:00:00,laborable
2019,11,12,24,0.2,8,23,8.0,12.0,36,46.91,2019-11-12 23:00:00,2019-12-11 00:00:00,laborable
2019,11,13,1,0.2,6,12,6.0,9.0,21,56.74,2019-11-13 00:00:00,2019-11-13 00:00:00,laborable
2019,11,13,2,0.2,5,5,4.0,7.0,12,62.48,2019-11-13 01:00:00,2019-11-13 00:00:00,laborable
2019,11,13,3,0.2,6,5,1.0,1.0,14,59.96,2019-11-13 02:00:00,2019-11-13 00:00:00,laborable
2019,11,13,4,0.2,5,3,1.0,1.0,11,59.3,2019-11-13 03:00:00,2019-11-13 00:00:00,laborable
2019,11,13,5,0.1,4,3,3.0,4.0,10,59.47,2019-11-13 04:00:00,2019-11-13 00:00:00,laborable
2019,11,13,6,0.2,5,5,2.0,3.0,13,57.17,2019-11-13 05:00:00,2019-11-13 00:00:00,laborable
2019,11,13,7,0.2,12,17,3.0,4.0,36,46.88,2019-11-13 06:00:00,2019-11-13 00:00:00,laborable
2019,11,13,8,0.3,21,27,3.0,4.0,59,39.43,2019-11-13 07:00:00,2019-11-13 00:00:00,laborable
2019,11,13,9,0.3,19,31,5.0,6.0,61,34.67,2019-11-13 08:00:00,2019-11-13 00:00:00,laborable
2019,11,13,10,0.3,20,35,5.0,7.0,66,31.64,2019-11-13 09:00:00,2019-11-13 00:00:00,laborable
2019,11,13,11,0.4,49,53,3.0,5.0,128,25.66,2019-11-13 10:00:00,2019-11-13 00:00:00,laborable
2019,11,13,12,0.4,55,55,7.0,10.0,140,28.11,2019-11-13 11:00:00,2019-11-13 00:00:00,laborable
2019,11,13,13,0.4,52,59,10.0,15.0,139,34.74,2019-11-13 12:00:00,2019-11-13 00:00:00,laborable
2019,11,13,14,0.4,46,52,8.0,12.0,122,41.57,2019-11-13 13:00:00,2019-11-13 00:00:00,laborable
2019,11,13,15,0.3,23,37,4.0,8.0,73,51.61,2019-11-13 14:00:00,2019-11-13 00:00:00,laborable
2019,11,13,16,0.3,21,35,3.0,6.0,68,52.17,2019-11-13 15:00:00,2019-11-13 00:00:00,laborable
2019,11,13,17,0.3,20,31,4.0,6.0,62,53.85,2019-11-13 16:00:00,2019-11-13 00:00:00,laborable
2019,11,13,18,0.3,18,52,4.0,7.0,80,33.6,2019-11-13 17:00:00,2019-11-13 00:00:00,laborable
2019,11,13,19,0.6,52,84,8.0,11.0,164,12.53,2019-11-13 18:00:00,2019-11-13 00:00:00,laborable
2019,11,13,20,0.8,113,104,11.0,15.0,277,5.18,2019-11-13 19:00:00,2019-11-13 00:00:00,laborable
2019,11,13,21,1.3,209,116,20.0,29.0,437,4.8,2019-11-13 20:00:00,2019-11-13 00:00:00,laborable
2019,11,13,22,1.6,280,127,32.0,44.0,556,4.68,2019-11-13 21:00:00,2019-11-13 00:00:00,laborable
2019,11,13,23,1.3,239,112,29.0,40.0,477,4.38,2019-11-13 22:00:00,2019-11-13 00:00:00,laborable
2019,11,13,24,0.6,70,73,19.0,27.0,180,7.56,2019-11-13 23:00:00,2019-11-13 00:00:00,laborable
2019,11,14,1,0.3,9,29,10.0,13.0,43,33.09,2019-11-14 00:00:00,2019-11-14 00:00:00,laborable
2019,11,14,2,0.2,5,13,6.0,9.0,21,45.53,2019-11-14 01:00:00,2019-11-14 00:00:00,laborable
2019,11,14,3,0.2,6,9,4.0,6.0,18,48.54,2019-11-14 02:00:00,2019-11-14 00:00:00,laborable
2019,11,14,4,0.2,5,9,2.0,4.0,17,48.46,2019-11-14 03:00:00,2019-11-14 00:00:00,laborable
2019,11,14,5,0.2,5,11,6.0,8.0,18,48.78,2019-11-14 04:00:00,2019-11-14 00:00:00,laborable
2019,11,14,6,0.2,5,9,3.0,6.0,17,59.01,2019-11-14 05:00:00,2019-11-14 00:00:00,laborable
2019,11,14,7,0.2,11,23,3.0,5.0,40,53.55,2019-11-14 06:00:00,2019-11-14 00:00:00,laborable
2019,11,14,8,0.3,20,39,3.0,5.0,70,43.67,2019-11-14 07:00:00,2019-11-14 00:00:00,laborable
2019,11,14,9,0.3,17,40,2.0,3.0,67,52.03,2019-11-14 08:00:00,2019-11-14 00:00:00,laborable
2019,11,14,10,0.3,16,42,2.0,4.0,67,54.95,2019-11-14 09:00:00,2019-11-14 00:00:00,laborable
2019,11,14,11,0.3,19,48,2.0,4.0,78,47.83,2019-11-14 10:00:00,2019-11-14 00:00:00,laborable
2019,11,14,12,0.3,15,28,3.0,5.0,52,62.39,2019-11-14 11:00:00,2019-11-14 00:00:00,laborable
2019,11,14,13,0.2,13,22,2.0,5.0,42,67.63,2019-11-14 12:00:00,2019-11-14 00:00:00,laborable
2019,11,14,14,0.3,15,23,4.0,7.0,47,68.77,2019-11-14 13:00:00,2019-11-14 00:00:00,laborable
2019,11,14,15,0.3,23,33,4.0,7.0,67,64.15,2019-11-14 14:00:00,2019-11-14 00:00:00,laborable
2019,11,14,16,0.3,18,28,4.0,6.0,55,66.11,2019-11-14 15:00:00,2019-11-14 00:00:00,laborable
2019,11,14,17,0.3,22,36,7.0,9.0,69,57.73,2019-11-14 16:00:00,2019-11-14 00:00:00,laborable
2019,11,14,18,0.3,65,75,6.0,9.0,175,29.83,2019-11-14 17:00:00,2019-11-14 00:00:00,laborable
2019,11,14,19,0.5,42,51,13.0,14.0,116,40.06,2019-11-14 18:00:00,2019-11-14 00:00:00,laborable
2019,11,14,20,0.3,66,55,5.0,7.0,156,47.0,2019-11-14 19:00:00,2019-11-14 00:00:00,laborable
2019,11,14,21,0.2,11,27,2.0,4.0,44,59.82,2019-11-14 20:00:00,2019-11-14 00:00:00,laborable
2019,11,14,22,0.3,13,30,2.0,3.0,50,54.16,2019-11-14 21:00:00,2019-11-14 00:00:00,laborable
2019,11,14,23,0.3,8,22,1.0,2.0,34,59.32,2019-11-14 22:00:00,2019-11-14 00:00:00,laborable
2019,11,14,24,0.3,10,17,2.0,2.0,32,61.89,2019-11-14 23:00:00,2019-11-14 00:00:00,laborable
2019,11,15,1,0.2,6,12,1.0,2.0,21,66.14,2019-11-15 00:00:00,2019-11-15 00:00:00,laborable
2019,11,15,2,0.2,4,9,3.0,4.0,16,64.21,2019-11-15 01:00:00,2019-11-15 00:00:00,laborable
2019,11,15,3,0.2,6,9,2.0,3.0,18,59.12,2019-11-15 02:00:00,2019-11-15 00:00:00,laborable
2019,11,15,4,0.2,4,6,3.0,4.0,13,61.02,2019-11-15 03:00:00,2019-11-15 00:00:00,laborable
2019,11,15,5,0.2,4,5,2.0,3.0,11,62.15,2019-11-15 04:00:00,2019-11-15 00:00:00,laborable
2019,11,15,6,0.2,4,7,3.0,3.0,14,61.72,2019-11-15 05:00:00,2019-11-15 00:00:00,laborable
2019,11,15,7,0.2,10,22,3.0,4.0,37,50.31,2019-11-15 06:00:00,2019-11-15 00:00:00,laborable
2019,11,15,8,0.4,24,48,1.0,3.0,86,31.48,2019-11-15 07:00:00,2019-11-15 00:00:00,laborable
2019,11,15,9,0.4,25,53,4.0,6.0,91,25.48,2019-11-15 08:00:00,2019-11-15 00:00:00,laborable
2019,11,15,10,0.3,16,36,4.0,8.0,59,40.06,2019-11-15 09:00:00,2019-11-15 00:00:00,laborable
2019,11,15,11,0.3,13,29,4.0,7.0,49,44.25,2019-11-15 10:00:00,2019-11-15 00:00:00,laborable
2019,11,15,12,0.3,16,24,1.0,3.0,49,49.85,2019-11-15 11:00:00,2019-11-15 00:00:00,laborable
2019,11,15,13,0.2,14,19,3.0,5.0,41,56.12,2019-11-15 12:00:00,2019-11-15 00:00:00,laborable
2019,11,15,14,0.3,14,21,4.0,7.0,43,54.8,2019-11-15 13:00:00,2019-11-15 00:00:00,laborable
2019,11,15,15,0.3,19,25,5.0,6.0,54,54.52,2019-11-15 14:00:00,2019-11-15 00:00:00,laborable
2019,11,15,16,0.3,17,24,5.0,7.0,50,56.01,2019-11-15 15:00:00,2019-11-15 00:00:00,laborable
2019,11,15,17,0.3,25,34,3.0,4.0,72,49.44,2019-11-15 16:00:00,2019-11-15 00:00:00,laborable
2019,11,15,18,0.3,24,48,4.0,6.0,85,37.53,2019-11-15 17:00:00,2019-11-15 00:00:00,laborable
2019,11,15,19,0.4,37,62,4.0,7.0,119,21.9,2019-11-15 18:00:00,2019-11-15 00:00:00,laborable
2019,11,15,20,0.5,36,66,5.0,8.0,121,20.99,2019-11-15 19:00:00,2019-11-15 00:00:00,laborable
2019,11,15,21,0.4,30,53,7.0,10.0,99,27.5,2019-11-15 20:00:00,2019-11-15 00:00:00,laborable
2019,11,15,22,0.5,44,53,8.0,11.0,120,30.54,2019-11-15 21:00:00,2019-11-15 00:00:00,laborable
2019,11,15,23,0.4,25,50,7.0,10.0,88,34.08,2019-11-15 22:00:00,2019-11-15 00:00:00,laborable
2019,11,15,24,0.3,14,28,7.0,9.0,49,44.8,2019-11-15 23:00:00,2019-11-15 00:00:00,laborable
2019,11,16,1,0.2,6,15,3.0,5.0,25,54.53,2019-11-16 00:00:00,2019-11-16 00:00:00,laborable
2019,11,16,2,0.3,7,22,2.0,3.0,33,46.88,2019-11-16 01:00:00,2019-11-16 00:00:00,laborable
2019,11,16,3,0.2,10,22,3.0,4.0,37,45.94,2019-11-16 02:00:00,2019-11-16 00:00:00,laborable
2019,11,16,4,0.2,4,15,4.0,5.0,21,55.71,2019-11-16 03:00:00,2019-11-16 00:00:00,laborable
2019,11,16,5,0.5,11,29,2.0,2.0,46,42.32,2019-11-16 04:00:00,2019-11-16 00:00:00,laborable
2019,11,16,6,0.3,10,39,2.0,3.0,55,28.02,2019-11-16 05:00:00,2019-11-16 00:00:00,laborable
2019,11,16,7,0.4,27,57,3.0,6.0,97,12.33,2019-11-16 06:00:00,2019-11-16 00:00:00,laborable
2019,11,16,8,0.6,49,66,6.0,9.0,142,9.43,2019-11-16 07:00:00,2019-11-16 00:00:00,laborable
2019,11,16,9,0.5,38,65,8.0,12.0,123,18.77,2019-11-16 08:00:00,2019-11-16 00:00:00,laborable
2019,11,16,10,0.3,13,34,8.0,11.0,55,47.15,2019-11-16 09:00:00,2019-11-16 00:00:00,laborable
2019,11,16,11,0.3,21,38,4.0,9.0,70,41.08,2019-11-16 10:00:00,2019-11-16 00:00:00,laborable
2019,11,16,12,0.4,33,46,7.0,16.0,97,38.05,2019-11-16 11:00:00,2019-11-16 00:00:00,laborable
2019,11,16,13,0.4,29,35,3.0,6.0,79,55.28,2019-11-16 12:00:00,2019-11-16 00:00:00,laborable
2019,11,16,14,0.3,16,21,6.0,8.0,45,71.91,2019-11-16 13:00:00,2019-11-16 00:00:00,laborable
2019,11,16,15,0.4,18,25,4.0,5.0,53,69.82,2019-11-16 14:00:00,2019-11-16 00:00:00,laborable
2019,11,16,16,0.3,19,28,4.0,5.0,56,65.44,2019-11-16 15:00:00,2019-11-16 00:00:00,laborable
2019,11,16,17,0.3,9,23,3.0,5.0,37,64.5,2019-11-16 16:00:00,2019-11-16 00:00:00,laborable
2019,11,16,18,0.3,14,33,5.0,6.0,54,56.53,2019-11-16 17:00:00,2019-11-16 00:00:00,laborable
2019,11,16,19,0.4,26,54,6.0,7.0,94,35.36,2019-11-16 18:00:00,2019-11-16 00:00:00,laborable
2019,11,16,20,0.5,32,68,7.0,9.0,117,24.5,2019-11-16 19:00:00,2019-11-16 00:00:00,laborable
2019,11,16,21,0.4,17,55,7.0,9.0,80,31.44,2019-11-16 20:00:00,2019-11-16 00:00:00,laborable
2019,11,16,22,0.4,18,42,7.0,9.0,69,37.81,2019-11-16 21:00:00,2019-11-16 00:00:00,laborable
2019,11,16,23,0.3,14,39,6.0,8.0,61,40.28,2019-11-16 22:00:00,2019-11-16 00:00:00,laborable
2019,11,16,24,0.3,11,34,6.0,7.0,51,44.74,2019-11-16 23:00:00,2019-11-16 00:00:00,laborable
2019,11,17,1,0.3,10,26,6.0,8.0,41,51.18,2019-11-17 00:00:00,2019-11-17 00:00:00,laborable
2019,11,17,2,0.3,9,19,6.0,7.0,33,57.46,2019-11-17 01:00:00,2019-11-17 00:00:00,laborable
2019,11,17,3,0.2,5,13,5.0,7.0,21,61.99,2019-11-17 02:00:00,2019-11-17 00:00:00,laborable
2019,11,17,4,0.2,6,11,5.0,7.0,19,64.21,2019-11-17 03:00:00,2019-11-17 00:00:00,laborable
2019,11,17,5,0.2,9,28,3.0,6.0,41,42.76,2019-11-17 04:00:00,2019-11-17 00:00:00,laborable
2019,11,17,6,0.3,11,43,6.0,12.0,60,23.02,2019-11-17 05:00:00,2019-11-17 00:00:00,laborable
2019,11,17,7,0.2,7,21,7.0,11.0,32,50.35,2019-11-17 06:00:00,2019-11-17 00:00:00,laborable
2019,11,17,8,0.2,7,18,3.0,4.0,29,46.82,2019-11-17 07:00:00,2019-11-17 00:00:00,laborable
2019,11,17,9,0.3,14,35,4.0,6.0,56,29.8,2019-11-17 08:00:00,2019-11-17 00:00:00,laborable
2019,11,17,10,0.3,12,26,5.0,8.0,44,36.1,2019-11-17 09:00:00,2019-11-17 00:00:00,laborable
2019,11,17,11,0.3,16,27,8.0,11.0,52,34.38,2019-11-17 10:00:00,2019-11-17 00:00:00,laborable
2019,11,17,12,0.3,12,20,9.0,13.0,39,45.45,2019-11-17 11:00:00,2019-11-17 00:00:00,laborable
2019,11,17,13,0.3,16,28,10.0,14.0,52,46.68,2019-11-17 12:00:00,2019-11-17 00:00:00,laborable
2019,11,17,14,0.3,12,24,8.0,12.0,43,55.41,2019-11-17 13:00:00,2019-11-17 00:00:00,laborable
2019,11,17,15,0.3,17,27,7.0,10.0,54,55.04,2019-11-17 14:00:00,2019-11-17 00:00:00,laborable
2019,11,17,16,0.3,13,24,7.0,9.0,45,53.6,2019-11-17 15:00:00,2019-11-17 00:00:00,laborable
2019,11,17,17,0.3,10,24,8.0,10.0,39,50.01,2019-11-17 16:00:00,2019-11-17 00:00:00,laborable
2019,11,17,18,0.3,13,32,6.0,8.0,52,41.43,2019-11-17 17:00:00,2019-11-17 00:00:00,laborable
2019,11,17,19,0.4,26,41,5.0,6.0,81,33.47,2019-11-17 18:00:00,2019-11-17 00:00:00,laborable
2019,11,17,20,0.3,15,39,7.0,8.0,63,29.38,2019-11-17 19:00:00,2019-11-17 00:00:00,laborable
2019,11,17,21,0.3,11,32,3.0,4.0,50,50.9,2019-11-17 20:00:00,2019-11-17 00:00:00,laborable
2019,11,17,22,0.3,10,31,2.0,3.0,46,52.27,2019-11-17 21:00:00,2019-11-17 00:00:00,laborable
2019,11,17,23,0.3,9,31,5.0,6.0,44,50.09,2019-11-17 22:00:00,2019-11-17 00:00:00,laborable
2019,11,17,24,0.3,5,17,7.0,8.0,25,61.98,2019-11-17 23:00:00,2019-11-17 00:00:00,laborable
2019,11,18,1,0.2,6,16,2.0,3.0,25,61.31,2019-11-18 00:00:00,2019-11-18 00:00:00,laborable
2019,11,18,2,0.2,5,15,2.0,3.0,23,59.25,2019-11-18 01:00:00,2019-11-18 00:00:00,laborable
2019,11,18,,0.2,6,18,0.0,2.0,26,52.83,2019-11-18 02:00:00,2019-11-18 00:00:00,laborable
2019,11,18,4,0.2,4,13,3.0,4.0,20,56.64,2019-11-18 03:00:00,2019-11-18 00:00:00,laborable
2019,11,18,5,0.2,6,17,3.0,4.0,26,50.7,2019-11-18 04:00:00,2019-11-18 00:00:00,laborable
2019,11,18,6,0.3,8,33,2.0,3.0,46,31.59,2019-11-18 05:00:00,2019-11-18 00:00:00,laborable
2019,11,18,7,0.5,48,66,3.0,5.0,140,10.02,2019-11-18 06:00:00,2019-11-18 00:00:00,laborable
2019,11,18,8,0.8,111,79,8.0,11.0,250,4.58,2019-11-18 07:00:00,2019-11-18 00:00:00,laborable
2019,11,18,9,1.0,172,92,12.0,16.0,355,4.97,2019-11-18 08:00:00,2019-11-18 00:00:00,laborable
2019,11,18,10,0.7,129,85,15.0,21.0,283,10.08,2019-11-18 09:00:00,2019-11-18 00:00:00,laborable
2019,11,18,11,0.5,61,66,13.0,22.0,160,20.03,2019-11-18 10:00:00,2019-11-18 00:00:00,laborable
2019,11,18,12,0.5,38,46,6.0,11.0,103,34.13,2019-11-18 11:00:00,2019-11-18 00:00:00,laborable
2019,11,18,13,0.4,47,57,3.0,8.0,129,28.31,2019-11-18 12:00:00,2019-11-18 00:00:00,laborable
2019,11,18,14,0.4,62,63,15.0,22.0,159,24.86,2019-11-18 13:00:00,2019-11-18 00:00:00,laborable
2019,11,18,15,0.4,37,51,8.0,14.0,107,34.11,2019-11-18 14:00:00,2019-11-18 00:00:00,laborable
2019,11,18,16,0.4,37,51,4.0,8.0,108,37.24,2019-11-18 15:00:00,2019-11-18 00:00:00,laborable
2019,11,18,17,0.4,59,69,3.0,8.0,160,25.26,2019-11-18 16:00:00,2019-11-18 00:00:00,laborable
