length,kbytes,curlybrackets,roundbrackets,colon,semicolon,comma,other,lines,words,lower,upper,digit,relat,space,ext
16,15213,86,134.0,130.0,6.0,405.0,2134.0,425.0,2003.0,8102.0,273.0,304.0,3.0,3636.0,ipynb
27,15213,86,134.0,130.0,6.0,405.0,2134.0,425.0,2003.0,8102.0,273.0,304.0,3.0,3636.0,ipynb
19,12553,102,94.0,152.0,6.0,411.0,2113.0,373.0,1574.0,6219.0,188.0,379.0,4.0,2885.0,ipynb
15,11666,86,98.0,152.0,6.0,314.0,1695.0,341.0,1513.0,6167.0,203.0,220.0,3.0,2722.0,ipynb
26,11666,86,98.0,152.0,6.0,314.0,1695.0,341.0,1513.0,6167.0,203.0,220.0,3.0,2722.0,ipynb
8,16160,100,156.0,316.0,7.0,447.0,2448.0,469.0,2005.0,7657.0,342.0,573.0,19.0,4095.0,ipynb
14,11192,92,86.0,143.0,6.0,318.0,1695.0,318.0,1447.0,5913.0,182.0,249.0,4.0,2504.0,ipynb
8,13463,82,126.0,180.0,8.0,364.0,1927.0,392.0,1738.0,6957.0,280.0,282.0,4.0,3253.0,ipynb
19,13463,82,126.0,180.0,8.0,364.0,1927.0,392.0,1738.0,6957.0,280.0,282.0,4.0,3253.0,ipynb
15,24830,196,192.0,257.0,4.0,657.0,4036.0,669.0,1987.0,9835.0,3221.0,1966.0,8.0,4458.0,ipynb
13,24830,196,192.0,257.0,4.0,657.0,4036.0,669.0,1987.0,9835.0,3221.0,1966.0,8.0,4458.0,ipynb
26,24830,196,192.0,257.0,4.0,657.0,4036.0,669.0,1987.0,9835.0,3221.0,1966.0,8.0,4458.0,ipynb
24,24602,196,196.0,257.0,4.0,644.0,3868.0,656.0,1974.0,9893.0,3217.0,1943.0,8.0,4376.0,ipynb
16,30309,174,234.0,257.0,132.0,667.0,5347.0,656.0,2179.0,11920.0,3276.0,3351.0,12.0,4939.0,ipynb
27,29941,174,230.0,254.0,124.0,666.0,5276.0,656.0,2178.0,11735.0,3272.0,3268.0,12.0,4930.0,ipynb
10,28592,202,210.0,271.0,36.0,684.0,4776.0,723.0,2158.0,11100.0,3636.0,2547.0,12.0,5118.0,ipynb
21,25144,192,200.0,254.0,4.0,674.0,4195.0,692.0,2087.0,9964.0,3172.0,1817.0,7.0,4665.0,ipynb
41,27075,200,212.0,262.0,4.0,776.0,4497.0,717.0,2190.0,10602.0,3535.0,2105.0,9.0,4873.0,ipynb
19,23714,186,162.0,240.0,4.0,603.0,3664.0,626.0,1933.0,9549.0,3235.0,1824.0,6.0,4241.0,ipynb
30,23755,186,162.0,240.0,4.0,603.0,3672.0,626.0,1934.0,9574.0,3241.0,1825.0,6.0,4242.0,ipynb
33,25450,188,202.0,249.0,4.0,649.0,4255.0,667.0,2040.0,10142.0,3301.0,1930.0,8.0,4522.0,ipynb
10,26979,194,202.0,261.0,47.0,671.0,4456.0,699.0,2130.0,10555.0,3236.0,2540.0,12.0,4805.0,ipynb
10,24805,194,206.0,254.0,4.0,666.0,4051.0,678.0,2048.0,9861.0,3191.0,1784.0,7.0,4587.0,ipynb
15,11075,94,92.0,127.0,3.0,303.0,2026.0,337.0,1233.0,5553.0,253.0,349.0,0.0,2275.0,ipynb
18,14523,98,150.0,151.0,11.0,384.0,2546.0,409.0,1545.0,7221.0,406.0,626.0,4.0,2926.0,ipynb
39,19772,110,132.0,143.0,3.0,358.0,3037.0,411.0,1259.0,8401.0,3191.0,1700.0,2.0,2695.0,ipynb
43,36617,104,140.0,137.0,3.0,379.0,3622.0,430.0,1477.0,14615.0,8589.0,5817.0,2.0,3209.0,ipynb
29,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
11,65355,222,398.0,352.0,3.0,958.0,8561.0,953.0,3733.0,25550.0,12728.0,6866.0,8.0,9709.0,ipynb
22,169911,252,391.0,395.0,3.0,1096.0,12849.0,1083.0,3992.0,66926.0,53637.0,23561.0,18.0,10783.0,ipynb
8,75921,214,508.0,340.0,425.0,1139.0,14017.0,980.0,4706.0,26225.0,7104.0,11845.0,35.0,14069.0,ipynb
19,65792,218,404.0,356.0,3.0,980.0,8671.0,955.0,3749.0,25808.0,12731.0,6890.0,8.0,9723.0,ipynb
6,18874,102,146.0,136.0,44.0,435.0,3110.0,505.0,1702.0,7601.0,297.0,1729.0,226.0,5048.0,ipynb
22,18874,102,146.0,136.0,44.0,435.0,3110.0,505.0,1702.0,7601.0,297.0,1729.0,226.0,5048.0,ipynb
19,12060,68,116.0,93.0,45.0,271.0,2105.0,311.0,1020.0,5288.0,272.0,1131.0,9.0,2662.0,ipynb
19,34179,90,178.0,138.0,11.0,768.0,4943.0,808.0,2188.0,9366.0,3081.0,4962.0,1448.0,9194.0,ipynb
22,23413,82,180.0,130.0,7.0,514.0,3309.0,546.0,1455.0,7518.0,2694.0,3109.0,648.0,5222.0,ipynb
16,28187,116,88.0,145.0,14.0,704.0,4323.0,785.0,2543.0,8749.0,301.0,3583.0,1344.0,8820.0,ipynb
27,28188,116,88.0,145.0,14.0,704.0,4323.0,785.0,2543.0,8749.0,301.0,3590.0,1344.0,8814.0,ipynb
19,28595,120,98.0,152.0,13.0,746.0,4638.0,826.0,2562.0,8511.0,298.0,3667.0,1350.0,9002.0,ipynb
22,31062,130,148.0,183.0,13.0,813.0,4916.0,857.0,2841.0,10078.0,337.0,3706.0,1344.0,9394.0,ipynb
33,31064,130,148.0,183.0,13.0,813.0,4916.0,857.0,2841.0,10078.0,337.0,3714.0,1344.0,9388.0,ipynb
8,27852,120,98.0,150.0,13.0,708.0,4338.0,790.0,2499.0,8387.0,299.0,3566.0,1344.0,8829.0,ipynb
19,27856,120,98.0,150.0,13.0,708.0,4338.0,790.0,2499.0,8387.0,299.0,3576.0,1344.0,8823.0,ipynb
8,30840,120,94.0,150.0,13.0,750.0,4579.0,813.0,2923.0,10516.0,357.0,3606.0,1344.0,9311.0,ipynb
8,30191,146,140.0,194.0,13.0,820.0,4812.0,853.0,2593.0,9176.0,342.0,3571.0,1344.0,9633.0,ipynb
19,30196,146,140.0,194.0,13.0,820.0,4812.0,853.0,2593.0,9176.0,342.0,3582.0,1344.0,9627.0,ipynb
8,28010,120,86.0,152.0,13.0,702.0,4353.0,793.0,2519.0,8563.0,294.0,3559.0,1344.0,8824.0,ipynb
43,49226,164,304.0,243.0,392.0,973.0,8145.0,1028.0,3372.0,16819.0,677.0,8829.0,1376.0,11304.0,ipynb
54,33914,156,196.0,206.0,11.0,906.0,5310.0,979.0,3048.0,11338.0,519.0,3728.0,1352.0,10192.0,ipynb
25,28258,120,84.0,155.0,13.0,728.0,4390.0,799.0,2555.0,8661.0,321.0,3586.0,1344.0,8856.0,ipynb
43,39785,150,152.0,190.0,14.0,828.0,5183.0,909.0,3136.0,14077.0,3304.0,4816.0,1346.0,9725.0,ipynb
19,33315,134,140.0,179.0,13.0,870.0,4994.0,918.0,3111.0,11609.0,441.0,3642.0,1344.0,9949.0,ipynb
18,152444,194,250.0,243.0,12.0,1074.0,9723.0,1045.0,3379.0,59729.0,48868.0,21410.0,1070.0,9871.0,ipynb
8,91405,160,150.0,208.0,51.0,617.0,6054.0,667.0,2284.0,37597.0,28796.0,11785.0,473.0,5514.0,ipynb
11,152620,196,252.0,245.0,12.0,1078.0,9691.0,1047.0,3413.0,60482.0,48135.0,21549.0,1070.0,9910.0,ipynb
29,152444,194,250.0,243.0,12.0,1074.0,9723.0,1045.0,3379.0,59729.0,48868.0,21410.0,1070.0,9871.0,ipynb
19,88579,150,126.0,186.0,8.0,587.0,5522.0,630.0,2125.0,36359.0,28776.0,11231.0,464.0,5170.0,ipynb
8,220130,308,264.0,382.0,12.0,1270.0,12405.0,1332.0,4006.0,83969.0,78563.0,29688.0,1098.0,12171.0,ipynb
19,21249,152,174.0,189.0,8.0,661.0,3671.0,677.0,2227.0,9464.0,342.0,657.0,462.0,5469.0,ipynb
12,20879,250,150.0,266.0,1.0,474.0,2478.0,593.0,2834.0,12350.0,586.0,261.0,8.0,4055.0,ipynb
13,429076,530,588.0,697.0,30.0,23048.0,54136.0,1728.0,27009.0,93140.0,32916.0,187214.0,928.0,35849.0,ipynb
24,7919421,58468,5580.0,64780.0,1664.0,333304.0,1670983.0,1172.0,806401.0,3504854.0,162135.0,451259.0,703.0,1665691.0,ipynb
30,14148765,190156,80359.0,193147.0,846.0,698915.0,2672516.0,6945.0,1142482.0,3830628.0,92320.0,2437038.0,1865.0,3950975.0,ipynb
24,390468,472,432.0,582.0,57.0,23154.0,54273.0,1586.0,26755.0,87494.0,28518.0,159644.0,890.0,34952.0,ipynb
41,16912337,209586,82902.0,216047.0,1602.0,748574.0,3243149.0,6949.0,1418068.0,5083978.0,191274.0,2623581.0,1865.0,4509779.0,ipynb
10,40973,152,30.0,300.0,28.0,1066.0,7244.0,943.0,2746.0,9494.0,1618.0,3054.0,2277.0,15710.0,ipynb
34,17134212,209614,83406.0,216525.0,2610.0,748962.0,3256821.0,7089.0,1421471.0,5178863.0,261907.0,2661201.0,609.0,4513694.0,ipynb
21,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
45,16902778,209502,83279.0,216019.0,2673.0,746205.0,3242194.0,6503.0,1415079.0,5087457.0,190800.0,2621143.0,283.0,4503223.0,ipynb
29,216241,214,3532.0,427.0,1.0,5035.0,17668.0,1882.0,6819.0,78744.0,61381.0,31520.0,225.0,17494.0,ipynb
28,12427,34,127.0,67.0,202.0,199.0,2376.0,160.0,534.0,5330.0,67.0,2783.0,10.0,1232.0,ipynb
23,285421,236,466.0,285.0,0.0,936.0,13548.0,828.0,2317.0,117779.0,106113.0,40557.0,26.0,5475.0,ipynb
23,28652,68,114.0,96.0,0.0,441.0,2610.0,293.0,937.0,11537.0,7793.0,3908.0,4.0,2081.0,ipynb
25,2598528,604,260.0,1755.0,0.0,756673.0,155439.0,2759.0,761031.0,77687.0,56120.0,777370.0,12.0,772608.0,ipynb
37,93481,88,298.0,143.0,1.0,684.0,5992.0,504.0,1874.0,37818.0,31022.0,13114.0,5.0,4316.0,ipynb
20,93481,88,298.0,143.0,1.0,684.0,5992.0,504.0,1874.0,37818.0,31022.0,13114.0,5.0,4316.0,ipynb
18,15226,40,105.0,74.0,212.0,434.0,2966.0,196.0,820.0,6143.0,99.0,2990.0,104.0,2059.0,ipynb
22,9864,52,154.0,92.0,1.0,315.0,1694.0,298.0,947.0,4414.0,87.0,229.0,96.0,2730.0,ipynb
23,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
34,285421,236,466.0,285.0,0.0,936.0,13548.0,828.0,2317.0,117779.0,106113.0,40557.0,26.0,5475.0,ipynb
34,28652,68,114.0,96.0,0.0,441.0,2610.0,293.0,937.0,11537.0,7793.0,3908.0,4.0,2081.0,ipynb
36,2598528,604,260.0,1755.0,0.0,756673.0,155439.0,2759.0,761031.0,77687.0,56120.0,777370.0,12.0,772608.0,ipynb
48,93481,88,298.0,143.0,1.0,684.0,5992.0,504.0,1874.0,37818.0,31022.0,13114.0,5.0,4316.0,ipynb
37,11136,46,114.0,76.0,68.0,385.0,2088.0,211.0,957.0,5394.0,98.0,959.0,11.0,1897.0,ipynb
25,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
29,6746,40,64.0,62.0,2.0,359.0,1357.0,185.0,617.0,2889.0,69.0,213.0,94.0,1597.0,ipynb
33,9864,52,154.0,92.0,1.0,315.0,1694.0,298.0,947.0,4414.0,87.0,229.0,96.0,2730.0,ipynb
25,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
27,6417,62,66.0,92.0,0.0,189.0,1183.0,205.0,549.0,3067.0,117.0,159.0,4.0,1478.0,ipynb
21,41238,108,272.0,163.0,1.0,601.0,3693.0,528.0,1420.0,16067.0,10198.0,5214.0,2.0,4919.0,ipynb
32,9408,96,54.0,133.0,0.0,329.0,1697.0,359.0,823.0,2820.0,48.0,793.0,0.0,3438.0,ipynb
15,393693,285,244.0,441.0,96.0,941.0,17079.0,1072.0,3771.0,163713.0,142903.0,58003.0,611.0,9377.0,ipynb
17,601036,278,222.0,417.0,16.0,903.0,22884.0,1037.0,3609.0,248352.0,227941.0,90426.0,606.0,8991.0,ipynb
38,4903939,824,3747.0,17269.0,223.0,106518.0,985934.0,107698.0,516756.0,1521685.0,115235.0,885472.0,851.0,1266181.0,ipynb
39,57185,196,477.0,426.0,221.0,1483.0,10441.0,1451.0,4539.0,19122.0,1749.0,4963.0,1829.0,16278.0,ipynb
17,3435238,1060,64.0,1101.0,0.0,790.0,117964.0,2165.0,4231.0,1338707.0,1417199.0,544547.0,342.0,13464.0,ipynb
18,287083,172,200.0,279.0,5.0,598.0,13122.0,701.0,1739.0,114433.0,106151.0,45934.0,570.0,5619.0,ipynb
12,692663,290,1250.0,940.0,343.0,2949.0,35522.0,2049.0,7389.0,267957.0,245029.0,115588.0,1788.0,21007.0,ipynb
21,376140,720,864.0,903.0,32.0,4482.0,32693.0,4700.0,13285.0,95762.0,64407.0,56815.0,9762.0,109700.0,ipynb
18,43710,350,268.0,843.0,1.0,1519.0,6827.0,1303.0,3506.0,20981.0,721.0,3395.0,197.0,8608.0,ipynb
26,601496,286,224.0,427.0,16.0,916.0,22974.0,1060.0,3660.0,248562.0,227943.0,90427.0,606.0,9115.0,ipynb
40,26495,124,414.0,243.0,2.0,780.0,4871.0,724.0,2693.0,11947.0,785.0,1184.0,87.0,6058.0,ipynb
50,51907,210,445.0,491.0,221.0,1327.0,9652.0,1326.0,4199.0,17871.0,1209.0,5380.0,1299.0,13802.0,ipynb
28,205929,2040,2141.0,1891.0,0.0,1316.0,16887.0,1253.0,8965.0,66124.0,50385.0,50429.0,6.0,14710.0,ipynb
23,294289,180,248.0,345.0,5.0,1146.0,15598.0,1251.0,3176.0,111624.0,101406.0,53233.0,570.0,9934.0,ipynb
29,287083,172,200.0,279.0,5.0,598.0,13122.0,701.0,1739.0,114433.0,106151.0,45934.0,570.0,5619.0,ipynb
22,105325,1998,2153.0,1872.0,0.0,1264.0,13454.0,1162.0,8835.0,26838.0,9233.0,34252.0,18.0,14243.0,ipynb
32,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
29,43710,350,268.0,843.0,1.0,1519.0,6827.0,1303.0,3506.0,20981.0,721.0,3395.0,197.0,8608.0,ipynb
13,68611,59,1258.0,533.0,0.0,522.0,7860.0,1822.0,7386.0,39548.0,2053.0,502.0,16.0,16260.0,ipynb
37,453736,254,188.0,387.0,12.0,758.0,17151.0,875.0,3292.0,187274.0,173631.0,66307.0,370.0,7404.0,ipynb
45,358438,290,186.0,408.0,20.0,1044.0,15863.0,1192.0,4118.0,147129.0,129882.0,50754.0,957.0,11905.0,ipynb
33,254018,146,112.0,336.0,14.0,603.0,11009.0,662.0,2559.0,104824.0,90971.0,38492.0,535.0,6976.0,ipynb
23,4625,0,106.0,32.0,0.0,53.0,606.0,152.0,495.0,2525.0,78.0,84.0,5.0,1136.0,ipynb
12,3583,0,36.0,21.0,0.0,17.0,406.0,126.0,370.0,2179.0,62.0,54.0,9.0,799.0,ipynb
11,18512,26,340.0,184.0,0.0,154.0,2338.0,520.0,1926.0,9990.0,487.0,189.0,3.0,4801.0,ipynb
28,1261,0,30.0,4.0,0.0,10.0,190.0,39.0,91.0,742.0,19.0,57.0,3.0,206.0,ipynb
11,6029,6,140.0,29.0,0.0,80.0,648.0,175.0,608.0,3689.0,118.0,194.0,3.0,1122.0,ipynb
25,4101,0,144.0,27.0,0.0,56.0,576.0,111.0,278.0,2542.0,42.0,192.0,0.0,522.0,ipynb
17,3549,0,114.0,15.0,0.0,61.0,353.0,96.0,261.0,1817.0,92.0,103.0,1.0,993.0,ipynb
26,2597,0,40.0,9.0,0.0,35.0,236.0,68.0,196.0,1530.0,12.0,54.0,1.0,680.0,ipynb
37,3542,0,104.0,27.0,0.0,57.0,515.0,111.0,233.0,2156.0,16.0,285.0,0.0,382.0,ipynb
15,19595,8,320.0,53.0,0.0,373.0,2512.0,405.0,1326.0,10927.0,143.0,1768.0,0.0,3491.0,ipynb
24,19274,186,220.0,272.0,21.0,467.0,3123.0,519.0,2164.0,10413.0,272.0,346.0,9.0,3945.0,ipynb
24,53331,250,466.0,313.0,388.0,4077.0,11681.0,1738.0,5777.0,9395.0,857.0,11005.0,2.0,14897.0,ipynb
20,41081,224,348.0,259.0,388.0,2706.0,8739.0,1511.0,4231.0,8419.0,829.0,6974.0,2.0,12193.0,ipynb
26,174862,318,490.0,388.0,445.0,16009.0,46576.0,8348.0,17988.0,17260.0,3068.0,17507.0,4.0,72797.0,ipynb
29,74672,234,193.0,302.0,1.0,515.0,5082.0,751.0,2091.0,31839.0,23201.0,8719.0,22.0,4564.0,ipynb
12,5019,72,50.0,89.0,2.0,159.0,967.0,213.0,509.0,2466.0,50.0,82.0,0.0,1082.0,ipynb
15,4486,34,32.0,53.0,0.0,108.0,659.0,126.0,556.0,2419.0,73.0,112.0,6.0,990.0,ipynb
16,123604,246,426.0,316.0,1.0,781.0,8177.0,903.0,2508.0,50992.0,40438.0,16805.0,13.0,5409.0,ipynb
14,555,14,0.0,23.0,0.0,17.0,120.0,32.0,56.0,273.0,1.0,9.0,0.0,98.0,ipynb
28,12821,130,134.0,180.0,1.0,388.0,2294.0,473.0,1284.0,6137.0,123.0,385.0,158.0,2891.0,ipynb
19,8640,88,46.0,131.0,1.0,254.0,1437.0,311.0,903.0,4240.0,86.0,275.0,156.0,1926.0,ipynb
31,41081,224,348.0,259.0,388.0,2706.0,8739.0,1511.0,4231.0,8419.0,829.0,6974.0,2.0,12193.0,ipynb
35,42162,224,436.0,282.0,388.0,2736.0,8926.0,1528.0,4343.0,8892.0,857.0,7008.0,1.0,12412.0,ipynb
37,175393,312,492.0,394.0,446.0,16006.0,46596.0,8344.0,18040.0,17536.0,3117.0,17553.0,4.0,72937.0,ipynb
26,4486,34,32.0,53.0,0.0,108.0,659.0,126.0,556.0,2419.0,73.0,112.0,6.0,990.0,ipynb
27,123604,246,426.0,316.0,1.0,781.0,8177.0,903.0,2508.0,50992.0,40438.0,16805.0,13.0,5409.0,ipynb
27,3114,28,28.0,44.0,0.0,98.0,677.0,115.0,293.0,1476.0,39.0,27.0,1.0,696.0,ipynb
29,110102,374,424.0,589.0,41.0,2421.0,16466.0,2218.0,5485.0,32389.0,14634.0,16872.0,986.0,24906.0,ipynb
25,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
34,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
39,12821,130,134.0,180.0,1.0,388.0,2294.0,473.0,1284.0,6137.0,123.0,385.0,158.0,2891.0,ipynb
55,66974,240,866.0,534.0,580.0,2526.0,12073.0,1395.0,4754.0,25855.0,2093.0,10068.0,35.0,12104.0,ipynb
44,40805,220,420.0,281.0,402.0,2443.0,8447.0,1535.0,4126.0,9276.0,843.0,6280.0,3.0,12190.0,ipynb
66,66974,240,866.0,534.0,580.0,2526.0,12073.0,1395.0,4754.0,25855.0,2093.0,10068.0,35.0,12104.0,ipynb
14,349,10,0.0,14.0,0.0,12.0,61.0,9.0,21.0,112.0,3.0,42.0,0.0,87.0,ipynb
9,305,0,0.0,0.0,0.0,0.0,48.0,6.0,15.0,160.0,4.0,31.0,48.0,9.0,ipynb
22,35882,528,343.0,701.0,7.0,1004.0,6192.0,1569.0,4495.0,17525.0,768.0,735.0,55.0,8024.0,ipynb
17,342157,517,1396.0,561.0,15.0,39131.0,64852.0,5646.0,33452.0,99115.0,20353.0,54329.0,746.0,61142.0,ipynb
20,40857,224,348.0,257.0,387.0,2703.0,8697.0,1508.0,4210.0,8282.0,829.0,6967.0,0.0,12163.0,ipynb
15,4486,34,32.0,53.0,0.0,108.0,659.0,126.0,556.0,2419.0,73.0,112.0,6.0,990.0,ipynb
16,3114,28,28.0,44.0,0.0,98.0,677.0,115.0,293.0,1476.0,39.0,27.0,1.0,696.0,ipynb
28,12821,130,134.0,180.0,1.0,388.0,2294.0,473.0,1284.0,6137.0,123.0,385.0,158.0,2891.0,ipynb
19,8640,88,46.0,131.0,1.0,254.0,1437.0,311.0,903.0,4240.0,86.0,275.0,156.0,1926.0,ipynb
26,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
14,32461,548,774.0,1525.0,5.0,1366.0,4961.0,641.0,2262.0,10091.0,1446.0,5001.0,591.0,6153.0,ipynb
15,15131,104,146.0,192.0,0.0,434.0,2133.0,414.0,1792.0,8595.0,211.0,290.0,0.0,3026.0,ipynb
18,110774,194,318.0,348.0,65.0,960.0,14486.0,910.0,3119.0,39641.0,20075.0,25731.0,537.0,8419.0,ipynb
15,30373,194,418.0,393.0,4.0,644.0,4351.0,654.0,3099.0,17532.0,553.0,917.0,120.0,5247.0,ipynb
17,1995,30,14.0,57.0,0.0,52.0,363.0,74.0,172.0,938.0,74.0,115.0,0.0,352.0,ipynb
15,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
30,17764,36,32.0,57.0,0.0,96.0,1126.0,121.0,411.0,7807.0,5294.0,2478.0,8.0,830.0,ipynb
25,30052,490,726.0,1463.0,5.0,1298.0,4435.0,544.0,2066.0,9033.0,1429.0,4965.0,589.0,5619.0,ipynb
26,15131,104,146.0,192.0,0.0,434.0,2133.0,414.0,1792.0,8595.0,211.0,290.0,0.0,3026.0,ipynb
29,252581,136,151.0,228.0,15.0,368.0,54242.0,408.0,1582.0,53244.0,11558.0,129338.0,19.0,3282.0,ipynb
28,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
26,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
19,172,10,0.0,10.0,0.0,5.0,39.0,1.0,1.0,81.0,3.0,24.0,0.0,0.0,ipynb
22,107365,156,316.0,279.0,18.0,824.0,13411.0,793.0,2941.0,38742.0,20562.0,24786.0,528.0,7743.0,ipynb
15,123427,162,296.0,281.0,18.0,828.0,15567.0,786.0,2862.0,42955.0,24148.0,30973.0,527.0,7672.0,ipynb
19,109533,150,330.0,276.0,18.0,795.0,15935.0,765.0,2805.0,36496.0,18133.0,29465.0,528.0,7407.0,ipynb
41,31223,152,348.0,293.0,4.0,862.0,4706.0,818.0,3001.0,14302.0,609.0,1418.0,524.0,8005.0,ipynb
21,492339,296,486.0,497.0,19.0,683.0,89136.0,768.0,3396.0,137065.0,53193.0,204332.0,141.0,6491.0,ipynb
43,152964,150,302.0,275.0,18.0,832.0,19134.0,791.0,2834.0,52702.0,31063.0,40338.0,529.0,7621.0,ipynb
26,122935,168,296.0,304.0,18.0,868.0,15754.0,825.0,2935.0,43270.0,23220.0,30847.0,529.0,7661.0,ipynb
30,109526,150,330.0,276.0,18.0,795.0,15935.0,765.0,2805.0,36575.0,18133.0,29379.0,528.0,7407.0,ipynb
52,109843,172,371.0,345.0,176.0,944.0,13671.0,871.0,3291.0,39850.0,21373.0,23458.0,543.0,8940.0,ipynb
32,492119,294,486.0,494.0,19.0,676.0,89103.0,761.0,3382.0,138805.0,53195.0,202567.0,141.0,6339.0,ipynb
54,152957,150,302.0,275.0,18.0,832.0,19134.0,791.0,2834.0,52698.0,31065.0,40333.0,529.0,7621.0,ipynb
12,100182,310,388.0,415.0,14.0,2234.0,14521.0,1904.0,5066.0,31371.0,15209.0,12767.0,926.0,22027.0,ipynb
23,100182,310,388.0,415.0,14.0,2234.0,14521.0,1904.0,5066.0,31371.0,15209.0,12767.0,926.0,22027.0,ipynb
29,555,14,0.0,23.0,0.0,17.0,120.0,32.0,56.0,273.0,1.0,9.0,0.0,98.0,ipynb
19,21261,36,32.0,57.0,0.0,96.0,1189.0,121.0,411.0,9222.0,6910.0,2881.0,8.0,830.0,ipynb
28,37441,102,200.0,146.0,213.0,404.0,4392.0,432.0,1593.0,14764.0,6655.0,6955.0,16.0,3594.0,ipynb
15,87442,258,448.0,489.0,7.0,1083.0,10189.0,1166.0,3543.0,30845.0,17170.0,12015.0,341.0,14597.0,ipynb
22,24071,180,214.0,239.0,4.0,656.0,3709.0,625.0,1992.0,9939.0,3103.0,1819.0,8.0,4200.0,ipynb
11,61637,466,716.0,612.0,710.0,1304.0,11745.0,1447.0,4427.0,25624.0,827.0,9900.0,53.0,9680.0,ipynb
15,85467,230,430.0,318.0,5.0,802.0,7376.0,902.0,2744.0,36312.0,22982.0,11199.0,18.0,5795.0,ipynb
18,100182,310,388.0,415.0,14.0,2234.0,14521.0,1904.0,5066.0,31371.0,15209.0,12767.0,926.0,22027.0,ipynb
39,37441,102,200.0,146.0,213.0,404.0,4392.0,432.0,1593.0,14764.0,6655.0,6955.0,16.0,3594.0,ipynb
33,24071,180,214.0,239.0,4.0,656.0,3709.0,625.0,1992.0,9939.0,3103.0,1819.0,8.0,4200.0,ipynb
29,100182,310,388.0,415.0,14.0,2234.0,14521.0,1904.0,5066.0,31371.0,15209.0,12767.0,926.0,22027.0,ipynb
15,14941,154,79.0,216.0,1.0,405.0,2681.0,537.0,1867.0,6687.0,182.0,967.0,80.0,3489.0,ipynb
15,555,14,0.0,23.0,0.0,17.0,120.0,32.0,56.0,273.0,1.0,9.0,0.0,98.0,ipynb
19,21765,174,132.0,224.0,4.0,555.0,3278.0,572.0,1821.0,8911.0,2961.0,1701.0,4.0,3821.0,ipynb
26,24071,180,214.0,239.0,4.0,656.0,3709.0,625.0,1992.0,9939.0,3103.0,1819.0,8.0,4200.0,ipynb
29,9710,144,86.0,195.0,0.0,339.0,1889.0,436.0,1210.0,4433.0,158.0,137.0,0.0,2329.0,ipynb
26,14941,154,79.0,216.0,1.0,405.0,2681.0,537.0,1867.0,6687.0,182.0,967.0,80.0,3489.0,ipynb
29,16725,148,169.0,216.0,1.0,455.0,3016.0,567.0,1980.0,7582.0,278.0,1021.0,81.0,3758.0,ipynb
26,72,4,0.0,4.0,0.0,3.0,17.0,6.0,10.0,34.0,0.0,2.0,0.0,8.0,ipynb
37,23548,180,186.0,235.0,4.0,643.0,3608.0,609.0,1944.0,9705.0,3074.0,1798.0,8.0,4107.0,ipynb
18,16883,154,169.0,219.0,1.0,456.0,3042.0,578.0,2000.0,7651.0,279.0,1008.0,81.0,3823.0,ipynb
29,16690,158,141.0,221.0,1.0,454.0,3045.0,578.0,1984.0,7446.0,326.0,998.0,81.0,3819.0,ipynb
15,17562,140,188.0,236.0,2.0,405.0,2535.0,470.0,2117.0,9971.0,339.0,151.0,4.0,3591.0,ipynb
19,45054,240,474.0,303.0,397.0,2769.0,9576.0,1583.0,4542.0,10138.0,1092.0,7078.0,2.0,12985.0,ipynb
30,45586,246,480.0,313.0,415.0,2777.0,9774.0,1598.0,4518.0,10153.0,1081.0,7300.0,7.0,13040.0,ipynb
15,68861,238,1005.0,548.0,596.0,2317.0,12228.0,1469.0,4767.0,27116.0,2382.0,9568.0,27.0,12836.0,ipynb
15,43011,236,394.0,280.0,394.0,2740.0,9154.0,1564.0,4364.0,9265.0,969.0,6971.0,1.0,12607.0,ipynb
15,44277,240,444.0,294.0,397.0,2734.0,9406.0,1553.0,4464.0,9968.0,1065.0,6993.0,1.0,12735.0,ipynb
