;airbusOpen;airbusVolume;brentOpen;brentVolume;eurodolarOpen;eurodolarVolume;goldOpen;goldVolume
2022-08-03;0,006814686227784365;-0,042343733758438716;-0,0036130129722678705;0,22036562907065535;-0,010404957831760887;;-0,00876645121085665;-1,7017543859649122
2022-08-04;0,015148626891895944;-0,10982783474422271;-0,027110578244547216;-0,059587834943600974;0,00019282111610683018;;0,007177615613740671;-0,4
2022-08-05;-0,00192127358855283;0,22304952134836273;-0,036542429021927725;-0,2675555019305019;0,008796632943913845;;0,012170571322062684;0,5581395348837209
2022-08-08;0,02308557752284093;-0,37352717194133855;0,007213326926810658;0,04118463674224896;-0,007562871068671915;;-0,01094926165996054;-4,078740157480315
2022-08-09;-0,005282995835790095;0,05797996861565051;0,023513613537741677;0,15885758770009245;0,00262403219305358;;0,010167570487081005;0,4899598393574297
2022-08-10;0,0;-0,20010025766466152;-0,000829378310325586;0,303760162601626;0,0010299873458697508;;0,007980505552663456;0,5856905158069884
2022-08-11;0,015052989270003357;0,1283368779973525;0,008327311468571828;-0,40853134841110794;0,008993367953863261;;-0,005628922315715197;0,5133603238866397
2022-08-12;0,006278857673261572;-0,05525476534398278;0,020344488406032854;-0,042946006469270964;0,0015451287482111484;;-0,004478530919398607;-5,60427807486631
2022-08-15;0,004595588106391343;-0,8235617377938554;-0,015650560002697135;0,029883170802355894;-0,0058806095052128735;;0,007059450345678155;-1,921875
2022-08-16;0,0018348343875430047;0,5096576490789094;-0,043998320946566374;0,08137833163333186;-0,009292288287578093;;-0,012152568521010427;0,7922077922077922
2022-08-17;0,011606808065518153;-0,09150004478141693;-0,00937806163698999;-0,07319975251058969;0,0008536328506707459;;-0,004351061453716264;-12,391304347826088
2022-08-18;-0,019412076799750398;-0,6381438331848052;0,004400125142375653;0,0148168987668214;0,0009357403637244223;;-0,00385723901732465;0,9283489096573209
2022-08-19;-0,005390351666168322;0,5204411270351006;0,03570316719759769;0,03984332793084819;-0,008948464453424152;;-0,005246093116464841;-5,551020408163265
2022-08-22;-0,017590321996676227;-0,07322259594588548;-0,010140012065385328;0,17654037221027657;-0,005448461634590758;;-0,007583999524202815;0,8587896253602305
2022-08-23;-0,03160973525628811;-0,2698800543614659;0,00952576259580783;-0,19227369165487979;-0,009633921535939206;;-0,0014384349827387803;0,3182711198428291
2022-08-24;0,0;-0,29592054333435097;0,03574282847604373;0,07619436504695794;0,0027533085750850693;;0,0040114613180515755;-1,7219251336898396
2022-08-25;0,016314750460948702;0,28199521717147796;0,014173177496439678;-0,1828632148377125;0,00021924780484637498;;0,00942323786103373;-0,0872093023255814
2022-08-26;0,0028708426005532297;0,05988741402271188;-0,01722067749300289;-0,4538304894319219;0,00021937903538619705;;-0,004332939330637115;0,1485148514851485
2022-08-29;-0,03918061393259791;0,06548627690449624;0,009421844296189691;-1,3546626984126984;-0,00328061059106705;;-0,012468237867430825;0,7873684210526316
2022-08-30;-0,00019889240983006574;-0,2062323442205776;0,039714268275669644;0,15008431703204048;0,0075235394449386025;;0,0023036166457955304;-1,4675324675324675
2022-08-31;-0,007414808027468266;0,6078287751847988;-0,05305386585196679;0,7115758754863813;0,0011015939817580604;;-0,010533652488854682;0,8195030473511487
2022-09-01;-0,02929047023619413;-0,4471794151532276;-0,0520151969684627;-0,07879317883690425;0,001393479229678507;;-0,006089363701268455;-2,12298682284041
2022-09-02;-0,011791685608126344;-0,07708538783525547;-0,030217378035835598;-4,372731645458918e-05;-0,008713836906070149;;-0,0026417752351200743;-2,7527472527472527
2022-09-05;0,007970979867796648;-0,6448730423473873;;;-0,0043293154916485225;;;
2022-09-06;-0,002698797447724312;-0,2640495781936659;;;0,004300754305949828;;;
2022-09-07;-0,0014552951568570255;0,5001598139483834;-0,0031249275495289918;-0,19992404888489954;-0,00548379872416048;;-0,008791539954257487;-0,0706605222734255
2022-09-08;0,006608833269833827;-0,21529415687826087;-0,05887726720727073;-0,34338187552175126;0,00977924574262202;;0,013618847054320083;0,4543168482816429
2022-09-09;-0,012441137407507052;0,19994044048086018;0,0092697230760898;0,03946899501069138;0,001629361827628533;;0,0005816659076324195;-0,878740157480315
2022-09-12;0,01289989659769164;-0,07112029682629421;0,04160350856252789;0,013621583618947183;0,005897017556235965;;0,004747060973887031;-8,338235294117647
2022-09-13;0,03331999610005802;-0,1125495260706267;0,02027381436446317;0,18024637994380807;0,005740772145092394;;-0,004010476265075559;0,8425925925925926
2022-09-14;-0,037144296753367056;0,04045443527043004;-0,007701371667077012;0,10097150259067357;-0,014779061080050292;;-0,012833372258052925;0,18796992481203006
2022-09-15;-0,007190521550535318;0,05714518931399186;0,009954489445815746;-0,04738323779805312;0,00019957714480506902;;-0,007831475035226935;0,5271111111111111
2022-09-16;-0,03572582303378813;0,5204213907595122;-0,04169882753082751;-0,42760991671508813;0,0004292975209052795;;-0,015116824389830405;-1,4245689655172413
2022-09-19;-0,012679021632907283;-1,483692285469036;0,010911074559203727;-0,17161173200204233;0,003396014157126212;;0,0008424746497328454;0,2
2022-09-20;0,025250401994144567;0,06392887603752782;0,003479392090648189;0,2860093972780298;0,0007217034483447176;;-0,0012653477845601974;0,7950530035335689
2022-09-21;-0,03142857813573146;0,09289089017782799;-0,014114000935482025;0,10618732124108468;-0,005897465848391835;;0,0034824670237916544;-0,21095421480530593
2022-09-22;0,005355753363325552;-0,015946365637710843;-0,008563214948183412;-0,2344581005586592;-0,014248233044848839;;0,0016783844309612391;-1,4018499486125386
2022-09-23;0,013797551208519328;0,45754224802842536;0,0047592729655545705;-0,1806764814521661;0,0011009980872588375;;-0,0007798733222105579;0,20506535947712418
2022-09-26;-0,018331484049582188;-0,7520817263600309;-0,041858823827499676;-0,3503634031637452;-0,015647973767350457;;-0,026920439756915174;-0,015767634854771784
